name	term	lev	seq	value
"aryl hydrocarbon receptor binding"	GO:0017162	2	Acropora2692	-5.65929016366607
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora7940	3.51572496142124
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora9490	3.54133539051556
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora9034	0.388045233335744
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora2413	-0.391769961331512
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora23607	1.00235684299611
"anion:cation symporter activity"	GO:0015379;GO:0015377;GO:0015296	4	Acropora31248	0.788252918534958
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora36336	3.07831568093871
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora53325	-2.33760708802613
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora17746	-3.6315261123419
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora76966	-0.120252276315921
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora3136	5.73682871344304
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora1841	-0.000379513959512248
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora45102	-2.01880984948198
"carbohydrate:proton symporter activity"	GO:0005351;GO:0055056	2	Acropora16835	-2.06568858976273
"myosin phosphatase activity"	GO:0017018	6	Acropora1357	2.69278668290636
"myosin phosphatase activity"	GO:0017018	6	Acropora1576	-10.5217539937439
"myosin phosphatase activity"	GO:0017018	6	Acropora955	8.39570893599809
"myosin phosphatase activity"	GO:0017018	6	Acropora949	2.40841376214714
"myosin phosphatase activity"	GO:0017018	6	Acropora932	-5.63059260430316
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora36426	5.90461756059348
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora15565	0.920001077359524
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora11195	0.301813669573782
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora866	-8.2795570188284
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora8804	-2.17961294691087
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora11150	2.22800090521174
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5829	-0.175128262922437
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora35197	0.239870167791654
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10312	-0.0181844489675116
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora20320	0.0967516089307032
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5640	2.81118548606381
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3094	-3.48217892593108
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5397	-0.145802552711491
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora2559	7.40790792327313
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10701	-0.209410687757995
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3228	1.09930452664986
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora11340	-1.95546158880325
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora12311	-0.929923838384443
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora1397	0.711212408188318
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10938	-0.555073880721282
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora12368	1.32253961451133
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora46389	0.407446189113836
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10976	1.15755822556706
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10446	1.06365199177199
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora1521	-0.0908035206815493
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5815	-0.179234549028397
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5589	1.39890308550831
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora18504	-0.930458667676797
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora9642	-5.38760177735514
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora37564	-0.2076158922207
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora17830	-0.0600739346420896
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora15100	0.102795580672349
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3831	-7.54654527361361
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora8088	-3.41594512080862
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora19814	0.0147720990161936
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3962	-9.90877045235544
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora68466	-0.55395654080769
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora4419	1.1672729891443
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora4849	4.33034944648484
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora2988	-1.29092862460791
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora32165	0.011547418988994
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora16764	1.29386554807105
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora126	-0.390388685903238
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3138	-0.504273174872826
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5975	0.280330176525902
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora6645	0.0606447951873997
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora2252	-1.28114022828792
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora20358	3.93912681924633
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora55878	1.36780518740062
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora7738	-0.0662017895333735
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora7483	0.924671837191117
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora15281	3.59596987100817
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3161	-0.816267971511253
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora9853	-0.194586397651953
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora20531	0.600206799632096
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora17945	0.193914752880562
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora10001	0.483506636728097
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora4970	0.611384552972537
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora5754	1.03947265462732
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3910	-0.151628461564906
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora780	-0.540313939374212
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora12288	0.642836008778905
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora29716	0.658242016881963
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora3166	-0.138895070181483
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora11619	4.96827983824919
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora13300	0.0197410273747152
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora12262	-0.674913513480598
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora24233	0.506449019441207
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora19784	0.568374234835919
"channel regulator activity"	GO:0099106;GO:0016247	2	Acropora653	2.26226290196242
"extracellular matrix structural constituent"	GO:0005201	2	Acropora1363	0.778122127544474
"extracellular matrix structural constituent"	GO:0005201	2	Acropora10184	2.33208655607082
"extracellular matrix structural constituent"	GO:0005201	2	Acropora20720	-0.100585437092147
"extracellular matrix structural constituent"	GO:0005201	2	Acropora45588	-1.25020588120624
"extracellular matrix structural constituent"	GO:0005201	2	Acropora74221	0.175829689180248
"extracellular matrix structural constituent"	GO:0005201	2	Acropora9562	1.38707779234283
"extracellular matrix structural constituent"	GO:0005201	2	Acropora5680	7.59221855014393
"extracellular matrix structural constituent"	GO:0005201	2	Acropora27697	0.628165111369958
"extracellular matrix structural constituent"	GO:0005201	2	Acropora19000	0.127500132667592
"extracellular matrix structural constituent"	GO:0005201	2	Acropora34660	-1.58958448735603
"extracellular matrix structural constituent"	GO:0005201	2	Acropora5981	-0.0860706956759224
"extracellular matrix structural constituent"	GO:0005201	2	Acropora25046	0.24306402094139
"extracellular matrix structural constituent"	GO:0005201	2	Acropora2012	2.31404260008227
"extracellular matrix structural constituent"	GO:0005201	2	Acropora24654	0.0566302672831328
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora36426	5.90461756059348
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora11195	0.301813669573782
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora8804	-2.17961294691087
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora11150	2.22800090521174
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora35197	0.239870167791654
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora10312	-0.0181844489675116
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora11340	-1.95546158880325
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora12311	-0.929923838384443
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora46389	0.407446189113836
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora10976	1.15755822556706
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora10446	1.06365199177199
"channel inhibitor activity"	GO:0008200;GO:0016248	2	Acropora5815	-0.179234549028397
